Price,District,City,Town,Type,EnergyCertificate,Floor,Lift,Parking,HasParking,ConstructionYear,TotalArea,GrossArea,PublishDate,Garage,Elevator,ElectricCarsCharging,TotalRooms,NumberOfBedrooms,NumberOfWC,ConservationStatus,LivingArea,LotSize,BuiltArea,NumberOfBathrooms
269000.0,Setúbal,Grândola,Carvalhal,Apartment,E,4th Floor,True,0.0,False,1981.0,66.0,66.0,,,,,1.0,,,,54.0,,,1.0
180000.0,Viana do Castelo,Ponte da Barca,"Ponte da Barca, Vila Nova de Muía e Paço Vedro de Magalhães",House,D,,,0.0,,1969.0,117.0,,,False,False,False,4.0,3.0,0.0,,117.0,,,2.0
260000.0,Porto,Gondomar,Fânzeres e São Pedro da Cova,Apartment,A+,3rd Floor,True,1.0,True,,105.0,116.0,,,,,3.0,,,,105.0,,,3.0
110000.0,Setúbal,Seixal,"Seixal, Arrentela e Aldeia de Paio Pires",Store,C,,,0.0,,1988.0,72.0,,2024-09-17 10:28:48.567,False,False,False,3.0,,,Like new,,,72.0,1.0
346490.0,Aveiro,São João da Madeira,São João da Madeira,Apartment,A,,,1.0,,2024.0,313.0,,,False,True,True,9.0,3.0,3.0,New,313.0,,,6.0
44920.0,Aveiro,Santa Maria da Feira,Arrifana,Land,NC,,,0.0,,,,,2023-08-10 15:48:19.017,False,False,False,,,0.0,,,362.0,,0.0
160000.0,Lisboa,Alenquer,Carregado e Cadafais,Apartment,E,Ground Floor,True,0.0,False,1994.0,80.0,,,,,,2.0,,,,80.0,,,2.0
280000.0,Aveiro,Mealhada,Pampilhosa,Land,NC,,False,0.0,False,,6421.0,,,,,,,,,,,,,0.0
55000.0,Setúbal,Barreiro,Barreiro e Lavradio,Office,C,1st Floor,True,0.0,False,1988.0,30.0,,,,,,,,,,,,,1.0
8000.0,Castelo Branco,Fundão,Vale de Prazeres e Mata da Rainha,Storage,NC,,False,0.0,False,,30.0,,,,,,,,,,,,,0.0
440000.0,Lisboa,Vila Franca de Xira,Alverca do Ribatejo e Sobralinho,Apartment,NC,3rd Floor,True,3.0,True,,147.0,,,,,,3.0,,,,111.0,,,2.0
50000.0,Ilha de Santa Maria,Vila do Porto,Vila do Porto,Land,NC,,False,0.0,False,,913.0,,,,,,,,,,,,,
121000.0,Setúbal,Palmela,Quinta do Anjo,Apartment,C,Ground Floor,False,0.0,False,1976.0,47.0,,,,,,0.0,,,,47.0,,,1.0
4900.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,NC,,,0.0,,1990.0,80.0,,,False,False,False,3.0,1.0,0.0,,79.0,1853.0,80.0,1.0
350000.0,Lisboa,Lisboa,Benfica,Apartment,C,3rd Floor,True,0.0,False,1974.0,82.0,,,,,,1.0,,,,77.0,,,1.0
49950.0,Aveiro,Anadia,"Tamengos, Aguim e Óis do Bairro",Land,NC,,False,0.0,False,,1147.0,,,,,,,,,,,,,0.0
645000.0,Setúbal,Sesimbra,Castelo (Sesimbra),House,E,,False,1.0,True,1983.0,1150.0,351.0,,,,,5.0,,,,269.0,,,2.0
475000.0,Lisboa,Sintra,São João das Lampas e Terrugem,House,D,,,0.0,,1980.0,133.0,,2024-02-21 12:09:10.787,True,False,False,6.0,5.0,,Reasonable,206.0,5320.0,206.0,
48200.0,Aveiro,Águeda,"Trofa, Segadães e Lamas do Vouga",House,NC,,False,0.0,False,1970.0,488.0,244.0,,,,,6.0,,,,244.0,,,0.0
97000.0,Braga,Barcelos,Sequeade e Bastuço (São João e Santo Estevão),Land,NC,,False,0.0,False,,2308.0,,,,,,,,,,,,,0.0
170000.0,Braga,Guimarães,Azurém,Apartment,B-,,,0.0,,2018.0,42.0,,2024-06-11 15:30:20.243,False,False,False,,1.0,0.0,New,42.0,,,2.0
69000.0,Castelo Branco,Covilhã,Vale Formoso e Aldeia do Souto,Land,NC,,False,0.0,False,,6178.0,,,,,,0.0,,,,6178.0,,,
895000.0,Lisboa,Lisboa,Campolide,Apartment,D,,,1.0,,2002.0,200.0,,2024-10-21 15:59:06.547,False,True,False,,4.0,0.0,,179.0,,,4.0
50000.0,Lisboa,Lisboa,Avenidas Novas,Garage,NC,,,1.0,,,12.0,,,False,True,True,,,0.0,,12.0,12.0,12.5,0.0
225000.0,Porto,Felgueiras,Pombeiro de Ribavizela,House,D,,False,2.0,True,1995.0,800.0,,,,,,3.0,,,,160.0,,,2.0
77500.0,Braga,Vila Verde,Moure,Land,NC,,False,0.0,False,,3746.0,1010.0,,,,,,,,,505.0,,,0.0
695000.0,Lisboa,Sintra,"Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)",House,B,,False,2.0,True,,407.0,280.0,,,,,4.0,,,,117.0,,,3.0
1150000.0,Lisboa,Lisboa,Alvalade,Store,C,,False,0.0,False,,800.0,800.0,,,,,,,,,650.0,,,
40000.0,Leiria,Ansião,Ansião,House,F,,False,1.0,True,1952.0,1378.0,156.0,,,,,3.0,,,,78.0,,,1.0
125000.0,Porto,Baião,Campelo e Ovil,Apartment,C,1st Floor,False,1.0,True,1995.0,94.0,,,,,,2.0,,,,81.0,,,1.0
65000.0,Lisboa,Alenquer,Aldeia Galega da Merceana e Aldeia Gavinha,Land,NC,,False,0.0,False,,14800.0,,,,,,,,,,,,,0.0
74750.0,Coimbra,Figueira da Foz,Tavarede,Land,NC,,,0.0,,,210.0,,,False,False,False,,,0.0,,210.0,262.0,,0.0
187000.0,Leiria,Pombal,Louriçal,House,D,,False,2.0,True,1971.0,763.0,259.0,,,,,5.0,,,,133.0,,,3.0
45000.0,Braga,Celorico de Basto,Borba de Montanha,Land,NC,,False,0.0,False,,26910.0,,,,,,,,,,,,,0.0
249500.0,Porto,Lousada,"Cristelos, Boim e Ordem",House,F,,False,1.0,True,1984.0,670.0,340.0,,,,,4.0,,,,210.0,,,4.0
3700.0,Santarém,Ferreira do Zêzere,Ferreira do Zêzere,Land,NC,,False,0.0,False,,2480.0,,,,,,,,,,,,,0.0
190000.0,Lisboa,Sintra,Cacém e São Marcos,Office,B-,,,1.0,,1999.0,181.0,,2024-09-02 15:32:53.183,False,False,False,,,,Good condition,212.0,,,
195000.0,Castelo Branco,Fundão,Vale de Prazeres e Mata da Rainha,Farm,NC,,,1.0,,,0.0,,,False,False,False,,,0.0,,39250.0,39250.0,0.0,0.0
396000.0,Setúbal,Sesimbra,Quinta do Conde,House,E,,,1.0,,1995.0,136.0,,2024-05-29 16:02:24.777,False,False,False,,3.0,,,136.0,315.0,,3.0
295000.0,Lisboa,Lisboa,Avenidas Novas,Apartment,E,,,0.0,,1950.0,70.0,,,False,False,False,2.0,2.0,0.0,,63.0,0.0,0.0,1.0
47500.0,Setúbal,Alcácer do Sal,Torrão,House,NC,,False,0.0,False,1971.0,96.0,,,,,,1.0,,,,90.0,,,1.0
279000.0,Lisboa,Lisboa,Estrela,Apartment,NC,2nd Floor,False,0.0,False,,65.0,72.0,,,,,3.0,,,,60.0,,,1.0
249500.0,Lisboa,Lisboa,Arroios,Apartment,F,,,0.0,,1985.0,54.0,,2024-06-26 17:26:04.223,False,False,False,,1.0,1.0,,54.0,,,1.0
326000.0,Lisboa,Loures,Santo António dos Cavaleiros e Frielas,Apartment,A+,1st Floor,True,1.0,True,2023.0,89.0,99.0,,,,,2.0,,,,80.0,,,2.0
29950.0,Porto,Vila Nova de Gaia,Vilar de Andorinho,Land,NC,,,0.0,,2018.0,1734.0,,,False,False,False,,,0.0,,1734.0,1734.0,0.0,0.0
175000.0,Santarém,Entroncamento,Nossa Senhora de Fátima,Apartment,C,,,0.0,,2003.0,125.0,,,True,False,False,4.0,3.0,0.0,,110.0,175.0,175.0,2.0
1500000.0,Santarém,Benavente,Samora Correia,Land,NC,,,0.0,,,40240.0,,,False,False,False,,,0.0,,,40240.0,,0.0
420000.0,Setúbal,Almada,Caparica e Trafaria,Apartment,C,2nd Floor,True,2.0,True,,80.0,,,,,,2.0,,,,75.0,,,2.0
352035.0,Porto,Porto,Campanhã,Apartment,NC,3rd Floor,True,1.0,True,,78.0,78.0,,,,,2.0,,,,78.0,,,2.0
164900.0,Braga,Guimarães,São Cristóvão (Selho),House,C,,False,2.0,True,2018.0,430.0,,,,,,4.0,,,,310.0,,,4.0
1670000.0,Lisboa,Cascais,Alcabideche,Apartment,A,1st Floor,True,3.0,True,2019.0,280.0,,,,,,5.0,,,,278.0,,,5.0
845000.0,Porto,Matosinhos,Matosinhos e Leça da Palmeira,House,A,,,1.0,,,306.0,,,False,False,True,,4.0,0.0,New,305.0,,451.0,0.0
62000.0,Braga,Vila Verde,Ponte,Land,NC,,False,0.0,False,,1427.0,,,,,,,,,,,,,0.0
165000.0,Lisboa,Sintra,Massamá e Monte Abraão,Apartment,C,2nd Floor,False,0.0,False,1973.0,71.0,,,,,,2.0,,,,71.0,,,1.0
390000.0,Porto,Vila do Conde,Vila do Conde,Apartment,B-,4th Floor,True,1.0,True,1989.0,134.0,,,,,,3.0,,,,134.0,,,2.0
45000.0,Bragança,Bragança,Outeiro,House,G,,,0.0,,1992.0,114.0,,,False,False,False,,3.0,0.0,,89.0,,,1.0
380000.0,Braga,Braga,Braga (São José de São Lázaro e São João do Souto),House,E,,False,3.0,True,1984.0,180.0,361.0,,,,,4.0,,,,127.0,,,4.0
498000.0,Braga,Braga,Palmeira,House,A,,,0.0,,,471.0,,2024-04-22 17:05:53.577,True,False,False,,3.0,1.0,New,471.0,282.0,381.0,3.0
830000.0,Lisboa,Lisboa,Avenidas Novas,Store,C,,False,2.0,True,2000.0,190.0,,,,,,,,,,,,,1.0
45000.0,Coimbra,Miranda do Corvo,Miranda do Corvo,Land,NC,,False,0.0,False,1950.0,1200.0,,,,,,,,,,,,,0.0
500000.0,Lisboa,Loures,"Santa Iria de Azoia, São João da Talha e Bobadela",House,D,,,0.0,,1974.0,151.0,,2024-08-30 10:11:35.407,True,False,False,5.0,4.0,,,135.0,,227.88,3.0
245000.0,Braga,Fafe,Cepães e Fareja,House,A+,,False,2.0,True,,170.0,,,,,,3.0,,,,170.0,,,3.0
1950000.0,Faro,Loulé,São Sebastião,House,A,,False,2.0,True,,888.0,,,,,,4.0,,,,228.0,,,5.0
89990.0,Castelo Branco,Penamacor,"Aldeia do Bispo, Águas e Aldeia de João Pires",Farm,NC,,,0.0,,1984.0,72.0,,,False,False,False,0.0,0.0,0.0,,15920.0,15920.0,,0.0
530000.0,Setúbal,Palmela,Palmela,Warehouse,NC,,False,0.0,False,,1095.0,,,,,,,,,,,,,0.0
66500.0,Braga,Fafe,Fafe,Land,NC,,False,0.0,False,,1826.0,,,,,,,,,,,,,0.0
21000.0,Santarém,Torres Novas,Assentiz,House,NC,,,1.0,,1937.0,62.0,,,False,False,False,,3.0,0.0,,182.0,,,0.0
389000.0,Setúbal,Seixal,Corroios,House,E,,False,1.0,True,1976.0,348.0,258.0,,,,,3.0,,,,135.0,,,3.0
210000.0,Porto,Porto,Campanhã,Duplex,D,3rd Floor,False,0.0,False,1993.0,150.0,150.0,,,,,4.0,,,,150.0,,,2.0
15000.0,Leiria,Pedrógão Grande,Vila Facaia,Land,NC,,False,0.0,False,2010.0,2110.0,,,,,,1.0,,,,2110.0,,,0.0
165000.0,Braga,Braga,São Vicente,Apartment,F,Basement Level,True,0.0,False,,41.0,,,,,,1.0,,,,41.0,,,1.0
16000.0,Coimbra,Coimbra,Almalaguês,House,NC,,,1.0,,1937.0,44.0,,,False,False,False,,3.0,0.0,,44.0,183.0,,1.0
135000.0,Setúbal,Almada,Caparica e Trafaria,Land,NC,,False,0.0,False,,171.0,,,,,,,,,,90.0,,,
535000.0,Lisboa,Lisboa,Arroios,Apartment,B-,Ground Floor,True,0.0,False,,57.0,,,,,,1.0,,,,57.0,,,1.0
35000.0,Coimbra,Montemor-o-Velho,Seixo de Gatões,House,NC,,,1.0,,1970.0,205.0,,,False,False,False,,0.0,0.0,,205.0,494.0,205.0,0.0
110000.0,Coimbra,Soure,Soure,Apartment,E,3rd Floor,False,1.0,True,2000.0,96.0,,,,,,3.0,,,,94.0,,,2.0
26000.0,Leiria,Caldas da Rainha,Alvorninha,Land,NC,,,0.0,,,5530.0,,,False,False,False,,,0.0,,5530.0,5530.0,5530.0,0.0
169900.0,Lisboa,Vila Franca de Xira,Alverca do Ribatejo e Sobralinho,Apartment,D,Ground Floor,False,0.0,False,1984.0,66.0,102.0,,,,,2.0,,,,59.0,,,1.0
230000.0,Porto,Vila Nova de Gaia,Vilar de Andorinho,Apartment,E,,,1.0,,2007.0,108.0,,2024-07-24 15:28:43.730,False,True,False,,3.0,,,108.0,,108.0,2.0
290000.0,Lisboa,Mafra,Ericeira,Apartment,C,,,1.0,,1997.0,98.0,,,False,False,False,,2.0,1.0,,98.0,,,1.0
650000.0,Lisboa,Sintra,"Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)",Land,NC,,False,0.0,False,,2164.0,,,,,,,,,,,,,
350000.0,Braga,Barcelos,Barcelinhos,House,B,,False,2.0,True,2012.0,578.0,,,,,,3.0,,,,300.0,,,3.0
35000.0,Aveiro,Águeda,Águeda e Borralha,Land,NC,,,0.0,,,,,,False,False,False,,,0.0,,,740.0,,0.0
530000.0,Setúbal,Almada,Charneca de Caparica e Sobreda,House,NC,,False,2.0,True,2023.0,352.0,,,,,,4.0,,,,162.0,,,4.0
417500.0,Faro,Portimão,Portimão,Apartment,B-,,,1.0,,2022.0,106.0,,,False,True,True,3.0,2.0,1.0,New,96.0,1220.0,106.47,3.0
255000.0,Aveiro,Albergaria-a-Velha,Albergaria-a-Velha e Valmaior,Land,NC,,,0.0,,,,,2022-11-30 11:07:23.857,False,False,False,,,0.0,,,364.0,,0.0
225000.0,Aveiro,Santa Maria da Feira,Fiães,Apartment,E,,,1.0,,1996.0,164.0,,,False,True,False,6.0,3.0,0.0,,144.0,,,3.0
1300000.0,Porto,Porto,"Aldoar, Foz do Douro e Nevogilde",Apartment,A,Ground Floor,True,3.0,True,2021.0,372.0,,,,,,3.0,,,,262.0,,,4.0
77500.0,Portalegre,Portalegre,Fortios,Farm,NC,,False,3.0,True,,30000.0,165.0,,,,,3.0,,,,120.0,,,0.0
135000.0,Leiria,Alvaiázere,Alvaiázere,House,F,,,1.0,,1991.0,250.0,,2024-06-19 15:52:47.677,False,False,False,,3.0,1.0,,120.0,,,2.0
442000.0,Lisboa,Oeiras,Porto Salvo,House,D,,False,3.0,True,1998.0,366.0,259.0,,,,,5.0,,,,258.0,,,4.0
360000.0,Lisboa,Lisboa,Santo António,Apartment,D,Basement Level,True,0.0,False,2006.0,263.0,62.0,,,,,1.0,,,,62.0,,,2.0
499000.0,Faro,Loulé,Almancil,Apartment,C,Ground Floor,False,0.0,False,1988.0,89.0,,,,,,1.0,,,,73.0,,,2.0
240000.0,Lisboa,Sintra,Algueirão-Mem Martins,Apartment,D,1st Floor,False,0.0,False,1993.0,81.0,84.0,,,,,2.0,,,,81.0,,,1.0
29500.0,Guarda,Almeida,Vilar Formoso,Apartment,D,,,0.0,,1972.0,80.0,,2024-05-08 11:00:36.823,True,False,False,,2.0,1.0,,61.0,,,1.0
75000.0,Coimbra,Góis,Góis,Land,NC,,False,0.0,False,,3350.0,,,,,,,,,,,,,0.0
107500.0,Santarém,Benavente,Santo Estevão,Land,NC,,,0.0,,,463.0,,,False,False,False,,,0.0,,4155.0,4155.0,,0.0
275000.0,Braga,Guimarães,Candoso São Tiago e Mascotelos,House,C,,False,2.0,True,,250.0,,,,,,3.0,,,,150.0,,,3.0
70000.0,Lisboa,Loures,"Camarate, Unhos e Apelação",Land,NC,,False,0.0,False,,250.0,,,,,,,,,,,,,0.0
1200000.0,Lisboa,Sintra,São João das Lampas e Terrugem,House,A,,False,2.0,True,,523.0,250.0,,,,,3.0,,,,184.0,,,3.0
219500.0,Lisboa,Mafra,Malveira e São Miguel de Alcainça,Apartment,E,2nd Floor,False,1.0,True,1998.0,95.0,,,,,,2.0,,,,95.0,,,1.0
85000.0,Lisboa,Arruda dos Vinhos,Arranhó,Land,NC,,False,2.0,True,,768.0,,,,,,,,,,149.0,,,0.0
435000.0,Braga,Guimarães,Sande Vila Nova e Sande São Clemente,House,A+,,,0.0,,,177.0,,2024-10-11 16:16:41.443,True,False,True,,3.0,1.0,New,248.0,458.0,248.0,3.0
202500.0,Lisboa,Sintra,"Almargem do Bispo, Pêro Pinheiro e Montelavar",House,NC,,False,1.0,True,1950.0,164.0,140.0,,,,,2.0,,,,120.0,,,2.0
45000.0,Aveiro,Estarreja,Beduído e Veiros,House,E,,False,1.0,True,1957.0,119.0,91.0,,,,,2.0,,,,42.0,,,1.0
239000.0,Lisboa,Sintra,Queluz e Belas,Apartment,E,1st Floor,True,1.0,True,1989.0,80.0,,,,,,3.0,,,,80.0,,,1.0
1450000.0,Faro,Loulé,Quarteira,House,NC,,False,2.0,True,1987.0,369.0,,,,,,4.0,,,,200.0,,,4.0
255000.0,Guarda,Seia,Santiago,House,NC,,,1.0,,2022.0,216.0,,,False,False,False,,4.0,3.0,New,216.0,190.0,,3.0
168000.0,Lisboa,Sintra,Queluz e Belas,Apartment,E,2nd Floor,False,0.0,False,1988.0,75.0,,,,,,3.0,,,,61.0,,,1.0
470000.0,Faro,Silves,Armação de Pêra,Apartment,A,,,1.0,,,87.0,,,False,True,False,3.0,2.0,0.0,New,87.0,1253.0,98.1,2.0
185000.0,Lisboa,Loures,Loures,Apartment,C,1st Floor,False,0.0,False,1975.0,80.0,,,,,,2.0,,,,80.0,,,1.0
265000.0,Lisboa,Amadora,Falagueira - Venda Nova,Apartment,C,,,0.0,,1971.0,73.0,,,False,True,False,3.0,2.0,0.0,,66.0,,132.0,1.0
275000.0,Faro,Lagos,São Gonçalo de Lagos,Store,C,Ground Floor,False,0.0,False,1992.0,248.0,248.0,,,,,,,,,248.0,,,2.0
550000.0,Viana do Castelo,Caminha,Moledo e Cristelo,House,E,,False,3.0,True,1988.0,612.0,600.0,,,,,4.0,,,,450.0,,,3.0
90000.0,Bragança,Carrazeda de Ansiães,Parambos,House,NC,,,0.0,,1964.0,390.0,,,True,False,False,,5.0,0.0,Needs renovation,390.0,7690.0,,2.0
56500.0,Porto,Felgueiras,Idães,Land,NC,,,0.0,,,1540.0,,,False,False,False,,,0.0,,,1540.0,,0.0
1200000.0,Faro,Faro,Santa Bárbara de Nexe,Land,NC,,False,0.0,False,,12000.0,,,,,,,,,,5500.0,,,
39000.0,Porto,Amarante,Fridão,Land,NC,,False,0.0,False,,731.0,,,,,,,,,,,,,0.0
120000.0,Santarém,Tomar,Carregueiros,House,F,,False,0.0,False,1975.0,564.0,261.0,,,,,4.0,,,,208.0,,,3.0
18000.0,Castelo Branco,Proença-a-Nova,Proença-a-Nova e Peral,House,NC,,False,0.0,False,1936.0,150.0,,,,,,2.0,,,,150.0,,,1.0
198900.0,Porto,Vila Nova de Gaia,Pedroso e Seixezelo,House,C,1st Floor,False,2.0,True,1998.0,334.0,,,,,,4.0,,,,110.0,,,2.0
12000.0,Faro,Loulé,Quarteira,Apartment,NC,1st Floor,True,0.0,False,2000.0,52.0,52.0,,,,,0.0,,,,52.0,,,1.0
46500.0,Vila Real,Montalegre,Solveira,House,NC,,False,0.0,False,1937.0,54.0,,,,,,2.0,,,,108.0,,,0.0
230000.0,Lisboa,Amadora,Mina de Água,Apartment,E,3rd Floor,False,0.0,False,1985.0,94.0,,,,,,3.0,,,,94.0,,,2.0
380000.0,Lisboa,Lisboa,Lumiar,Apartment,B-,,,1.0,,2014.0,76.0,,2024-02-26 20:29:05.610,False,True,True,,1.0,1.0,,62.0,,,1.0
165000.0,Castelo Branco,Covilhã,Covilhã e Canhoso,Apartment,A+,Ground Floor,True,1.0,True,,66.0,,,,,,1.0,,,,66.0,,,1.0
350000.0,Porto,Porto,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",Apartment,A+,,,1.0,,,71.0,,2023-09-27 10:57:20.300,False,True,True,,1.0,0.0,New,71.0,,,0.0
290000.0,Porto,Marco de Canaveses,"Alpendorada, Várzea e Torrão",House,D,,,0.0,,2002.0,132.0,,2024-07-19 13:03:54.307,True,False,False,5.0,3.0,1.0,Good condition,264.0,600.0,,2.0
250000.0,Lisboa,Lisboa,São Domingos de Benfica,Apartment,NC,Ground Floor,False,0.0,False,1989.0,60.0,,,,,,0.0,,,,36.0,,,1.0
40000.0,Aveiro,Aveiro,Glória e Vera Cruz,Transfer of lease,C,Ground Floor,False,0.0,False,,88.0,,,,,,,,,,,,,
59000.0,Vila Real,Mesão Frio,Mesão Frio (Santo André),House,F,,False,0.0,False,1988.0,45.0,,,,,,2.0,,,,81.0,,,1.0
375000.0,Leiria,Nazaré,Nazaré,Apartment,D,3rd Floor,True,1.0,True,1983.0,34.0,61.0,,,,,1.0,,,,34.0,,,1.0
53500.0,Leiria,Alcobaça,Pataias e Martingança,Land,NC,,,0.0,,1957.0,3950.0,,,False,False,False,,,0.0,,3950.0,3950.0,3950.0,0.0
10000.0,Leiria,Figueiró dos Vinhos,Aguda,Land,NC,,False,0.0,False,,3780.0,3780.0,,,,,,,,,3780.0,,,0.0
117500.0,Castelo Branco,Covilhã,Covilhã e Canhoso,Apartment,A,1st Floor,True,0.0,False,,30.0,,,,,,0.0,,,,30.0,,,0.0
17000.0,Santarém,Entroncamento,Nossa Senhora de Fátima,Land,NC,,False,0.0,False,,323.0,323.0,,,,,,,,,323.0,,,0.0
30000.0,Santarém,Tomar,Serra e Junceira,Land,NC,,,0.0,,,,,,False,False,False,,,0.0,,,560.0,,0.0
299900.0,Lisboa,Lourinhã,Lourinhã e Atalaia,Apartment,C,Ground Floor,True,2.0,True,2000.0,154.0,197.0,,,,,3.0,,,,131.0,,,3.0
210000.0,Porto,Vila Nova de Gaia,Pedroso e Seixezelo,Apartment,D,Above 10th Floor,True,1.0,True,1996.0,113.0,133.0,,,,,3.0,,,,113.0,,,2.0
40000.0,Lisboa,Amadora,Águas Livres,Transfer of lease,G,,False,0.0,False,,86.0,,,,,,,,,,,,,0.0
9000.0,Faro,Albufeira,Albufeira e Olhos de Água,Other - Residential,NC,,,1.0,,1989.0,40.0,,,False,True,False,,0.0,1.0,Good condition,,40.0,,1.0
12500.0,Castelo Branco,Vila Velha de Ródão,Vila Velha de Ródão,Farm,NC,,,0.0,,1900.0,24700.0,,,False,False,False,0.0,0.0,0.0,New,24700.0,24700.0,,0.0
990000.0,Setúbal,Palmela,Quinta do Anjo,House,B,,False,2.0,True,2022.0,1350.0,,,,,,4.0,,,,230.0,,,3.0
15000.0,Castelo Branco,Sertã,"Cernache do Bonjardim, Nesperal e Palhais",Other - Commercial,NC,,False,0.0,False,,2600.0,,,,,,,,,,,,,0.0
460000.0,Coimbra,Coimbra,Santo António dos Olivais,Apartment,A,,,0.0,,,149.0,,2024-08-02 17:58:01.413,True,True,False,5.0,4.0,0.0,New,149.0,,233.36,4.0
195000.0,Coimbra,Cantanhede,Cantanhede e Pocariça,Apartment,A+,1st Floor,True,1.0,True,2023.0,1284.0,139.0,,,,,2.0,,,,98.0,,,2.0
6000000.0,Faro,Faro,Faro (Sé e São Pedro),Other - Residential,E,,,0.0,,1985.0,17602.0,,2024-04-17 08:34:11.570,False,False,False,,,,Used,17602.0,45000.0,17602.0,
150000.0,Lisboa,Cascais,São Domingos de Rana,Store,B,Ground Floor,False,3.0,True,1993.0,125.0,,,,,,,,,,125.0,,,1.0
24500.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,NC,5th Floor,True,1.0,True,1974.0,41.0,,,,,,1.0,,,,41.0,,,1.0
398000.0,Lisboa,Oeiras,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",Apartment,D,6th Floor,True,1.0,True,1983.0,0.0,142.0,,,,,3.0,,,,111.0,,,2.0
2100000.0,Lisboa,Sintra,"Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)",Farm,C,,False,0.0,False,1950.0,6520.0,,,,,,10.0,,,,333.0,,,1.0
42500.0,Guarda,Pinhel,Manigoto,House,NC,,False,3.0,True,1989.0,400.0,,,,,,3.0,,,,228.0,,,0.0
210000.0,Aveiro,Aveiro,Esgueira,Land,NC,,False,0.0,False,,330.0,,,,,,,,,,,,,0.0
1275000.0,Lisboa,Lisboa,Misericórdia,Apartment,A+,,,1.0,,2009.0,196.0,,,False,True,False,5.0,3.0,1.0,Like new,160.0,235.0,196.0,3.0
270000.0,Porto,Vila Nova de Gaia,Grijó e Sermonde,Land,NC,,False,0.0,False,,5200.0,5200.0,,,,,,,,,,,,0.0
150000.0,Lisboa,Alenquer,Ribafria e Pereiro de Palhacana,Land,NC,,,0.0,,,,,,False,False,False,,,0.0,,,34640.0,,0.0
15000.0,Leiria,Pombal,Pombal,Land,NC,,,0.0,,,1280.0,,,False,False,False,,,0.0,,,1280.0,,0.0
250000.0,Beja,Odemira,Sabóia,Land,NC,,,0.0,,2018.0,13000.0,,,False,False,False,0.0,0.0,0.0,,13000.0,13000.0,,0.0
520000.0,Lisboa,Mafra,Ericeira,Apartment,C,3rd Floor,True,2.0,True,2002.0,3008.0,215.0,,,,,3.0,,,,157.0,,,3.0
99000.0,Braga,Vizela,Caldas de Vizela (São Miguel e São João),House,F,,False,0.0,False,,61.0,86.0,,,,,2.0,,,,61.0,,,1.0
279000.0,Lisboa,Mafra,Malveira e São Miguel de Alcainça,Apartment,D,Ground Floor,False,1.0,True,2002.0,6340.0,,,,,,2.0,,,,89.0,,,2.0
67000.0,Castelo Branco,Idanha-a-Nova,Rosmaninhal,House,D,,False,0.0,False,2021.0,56.0,113.0,,,,,3.0,,,,56.0,,,2.0
990000.0,Lisboa,Lisboa,Olivais,House,D,,,1.0,,1968.0,187.0,,2024-06-17 17:06:55.870,False,False,False,9.0,6.0,4.0,Good condition,187.0,405.0,307.0,8.0
200000.0,Coimbra,Vila Nova de Poiares,Poiares (Santo André),Land,NC,,False,0.0,False,,10020.0,,,,,,0.0,,,,10020.0,,,0.0
35000.0,Porto,Gondomar,Melres e Medas,Land,NC,,False,0.0,False,,1300.0,,,,,,,,,,,,,0.0
1350000.0,Lisboa,Lisboa,Estrela,Apartment,C,,,1.0,,1998.0,288.0,,2024-06-18 08:56:14.747,False,True,False,,4.0,0.0,,238.0,,,4.0
185000.0,Setúbal,Moita,Moita,Apartment,E,,,0.0,,1981.0,90.0,,2024-10-03 14:43:49.280,False,False,False,,3.0,0.0,,97.0,,,2.0
195000.0,Lisboa,Loures,Loures,Apartment,D,2nd Floor,False,0.0,False,1988.0,61.0,,,,,,2.0,,,,61.0,,,1.0
420000.0,Faro,Portimão,Mexilhoeira Grande,House,C,,False,1.0,True,2007.0,215.0,215.0,,,,,3.0,,,,170.0,,,3.0
575000.0,Lisboa,Loures,Loures,House,NC,,,1.0,,2024.0,170.0,,2024-08-14 14:15:01.817,False,False,False,5.0,4.0,0.0,New,112.0,,66.0,3.0
90000.0,Vila Real,Mesão Frio,Barqueiros,House,F,,False,0.0,False,1951.0,570.0,,,,,,3.0,,,,102.0,,,0.0
49950.0,Leiria,Porto de Mós,Pedreiras,Land,NC,,,0.0,,,,,2024-06-19 10:29:18.243,False,False,False,,,,,,5560.0,,
79900.0,Braga,Póvoa de Lanhoso,"Verim, Friande e Ajude",Land,NC,,False,0.0,False,,3300.0,,,,,,,,,,,,,0.0
610000.0,Setúbal,Barreiro,Barreiro e Lavradio,Apartment,A+,7th Floor,True,1.0,True,,107.0,168.0,,,,,2.0,,,,107.0,,,2.0
170000.0,Porto,Amarante,"Bustelo, Carneiro e Carvalho de Rei",House,F,,False,1.0,True,1937.0,495.0,,,,,,2.0,,,,134.0,,,1.0
